G20,37.34577592,36.90741793,32.00284436,32.24488834
Poland,30.65517173,31.73332473,48.05910511,48.19959563
Dominican Republic,41.50639719,46.35212134,0.305735504,0.304267108
Palau,0.343218244,0.343218244,63.66368321,63.74290092
Peru,64.55045123,63.58718646,64.86577181,64.70056789
Puerto Rico,58.94768542,64.30906901,14.8565329,16.3475989
Rwanda,16.72800065,14.61764786,0.533800588,0.532564044
Saint Lucia,0.535809972,0.535037132,30.02974999,29.90749995
Sierra Leone,29.98312291,30.13213838,0.073110664,0.074656344
Singapore,0.113839332,0.082539312,95.49880496,95.14994467
Solomon Islands,95.19698506,95.6497149,96.46894785,96.46561418
Suriname,97.58985715,96.46169843,468.7610785,469.9606808
Zambia,474.0166997,462.5284331,0,0
Cocos (Keeling) Islands,0,0,9.25398616,9.202669584
Montenegro,8.99083414,8.9320983,0.003245928,0.003245928
Jersey,0.003168644,0.003245928,1277.339673,1284.916287
OECD Asia Oceania,1309.872528,1275.061573,74.28283043,75.00976373
Middle East and North Africa,73.25116631,71.45593628,17.24600188,17.33565132
Hungary,15.92073585,16.99567901,192.8819294,200.1437659
Nigeria,176.3879781,192.2949574,9330.823845,9294.040834
OECD America,9274.216715,9354.767356,,
Latin America and Caribbean,10089.4466,9598.6711,,
